key,price,remaining
138204|||Sahne Önü B,750.0,2908
138204|||Sahne Önü A,1000.0,910
138204|||VIP,1550.0,131
139662|||Mavi Masalar,4500.0,20
139662|||Yeşil Masalar,6000.0,20
139662|||Sarı Masalar,7500.0,20
139662|||Kırmızı Masalar,9000.0,20
139662|||VIP Masalar,12000.0,20
139664|||Mavi Masalar,4500.0,20
139664|||Yeşil Masalar,6000.0,18
139664|||Sarı Masalar,7500.0,18
139664|||Kırmızı Masalar,9000.0,20
139664|||VIP Masalar,12000.0,18
110111|||Cam Kenarı Masa,1650.0,20
110111|||Sahne Önü Masa,2500.0,20
110111|||Orta Masa,1650.0,40
110139|||Cam Kenarı Masa,1650.0,20
110139|||Sahne Önü Masa,2500.0,20
110139|||Orta Masa,1650.0,40
111202|||Cam Kenarı Masa,1650.0,20
111202|||Sahne Önü Masa,2500.0,20
111202|||Orta Masa,1650.0,40
111250|||Cam Kenarı Masa,1650.0,20
111250|||Sahne Önü Masa,2500.0,20
111250|||Orta Masa,1650.0,40
114757|||Cam Kenarı Masa,1650.0,20
114757|||Sahne Önü Masa,2500.0,20
114757|||Orta Masa,1650.0,40
114759|||Cam Kenarı Masa,1650.0,20
114759|||Sahne Önü Masa,2500.0,20
114759|||Orta Masa,1650.0,40
114761|||Cam Kenarı Masa,1650.0,20
114761|||Sahne Önü Masa,2500.0,20
114761|||Orta Masa,1650.0,40
114768|||Cam Kenarı Masa,1650.0,20
114768|||Sahne Önü Masa,2500.0,20
114768|||Orta Masa,1650.0,40
114772|||Cam Kenarı Masa,1650.0,20
114772|||Sahne Önü Masa,2500.0,20
114772|||Orta Masa,1650.0,40
114784|||Cam Kenarı Masa,1650.0,20
114784|||Sahne Önü Masa,2500.0,20
114784|||Orta Masa,1650.0,40
114809|||Cam Kenarı Masa,1650.0,18
114809|||Sahne Önü Masa,2500.0,20
114809|||Orta Masa,1650.0,40
121010|||Cam Kenarı Masa,1650.0,20
121010|||Sahne Önü Masa,2500.0,20
121010|||Orta Masa,1650.0,40
121013|||Cam Kenarı Masa,1650.0,18
121013|||Sahne Önü Masa,2500.0,20
121013|||Orta Masa,1650.0,40
121087|||Cam Kenarı Masa,1650.0,20
121087|||Sahne Önü Masa,2500.0,20
121087|||Orta Masa,1650.0,40
121091|||Cam Kenarı Masa,1650.0,20
121091|||Sahne Önü Masa,2500.0,20
121091|||Orta Masa,1650.0,40
121106|||Cam Kenarı Masa,1650.0,20
121106|||Sahne Önü Masa,2500.0,20
121106|||Orta Masa,1650.0,40
121115|||Cam Kenarı Masa,1650.0,20
121115|||Sahne Önü Masa,2500.0,20
121115|||Orta Masa,1650.0,40
121142|||Cam Kenarı Masa,1650.0,20
121142|||Sahne Önü Masa,2500.0,20
121142|||Orta Masa,1650.0,40
123309|||Cam Kenarı Masa,1650.0,20
123309|||Sahne Önü Masa,2500.0,20
123309|||Orta Masa,1650.0,40
123311|||Cam Kenarı Masa,1650.0,20
123311|||Sahne Önü Masa,2500.0,20
123311|||Orta Masa,1650.0,40
138253|||Sahne Önü B Blok-1. Kategori,1500.0,14
138253|||Sahne Önü B Blok-2. Kategori,1400.0,78
138253|||Sahne Önü C Blok-3. Kategori,1300.0,63
138253|||Sahne Önü C Blok-4. Kategori,1200.0,120
138253|||B Blok-5. Kategori,1100.0,54
138253|||C Blok-5. Kategori,1100.0,164
138253|||C Blok-6. Kategori,1000.0,65
138253|||E Blok-6. Kategori,1000.0,88
138253|||F Blok-7. Kategori,950.0,163
138253|||F Blok-8. Kategori,900.0,62
138253|||H Blok-8. Kategori,900.0,100
138253|||J Blok-9. Kategori,850.0,168
138253|||J Blok-10. Kategori,800.0,45
139661|||Mavi Masalar,2500.0,18
139661|||Yeşil Masalar,3500.0,20
139661|||Sarı Masalar,5000.0,20
139661|||Kırmızı Masalar,6000.0,18
139661|||VIP Masalar,7500.0,20
136125|||1. Avantajlı Dönem - Sahne Önü  ,4000.0,188
136125|||1. Avantajlı Dönem - Genel Giriş  ,2000.0,1369
140174|||1. Avantajlı Dönem-Genel Giriş,900.0,788
140174|||1. Avantajlı Dönem-Sahne Önü,1750.0,152
140174|||1. Avantajlı Dönem-VIP,3500.0,181
123027|||1. Avantajlı Dönem-Protokol,6995.0,5
123027|||1. Avantajlı Dönem-C Blok Orta-Protokol,6995.0,6
123027|||1. Avantajlı Dönem-E Blok-2. Kategori,2995.0,19
123027|||1. Avantajlı Dönem-E Blok-1. Kategori,3995.0,10
123027|||1. Avantajlı Dönem-D Blok-1. Kategori,3995.0,17
123027|||1. Avantajlı Dönem-C Blok Sol-1. Kategori,3995.0,0
123027|||1. Avantajlı Dönem-A Blok-1. Kategori,3995.0,16
123027|||1. Avantajlı Dönem-P Blok-6. Kategori,1495.0,0
123027|||1. Avantajlı Dönem-K Blok-1. Kategori,3995.0,16
123027|||1. Avantajlı Dönem-K Blok-2. Kategori,2995.0,33
123027|||1. Avantajlı Dönem-H Blok-3. Kategori,2495.0,18
123027|||1. Avantajlı Dönem-G Blok-4. Kategori,1995.0,44
123027|||1. Avantajlı Dönem-F Blok-5. Kategori,1695.0,17
123027|||B Blok-1. Kategori-İndirimli Tek Kişilik Bilet,2996.25,33
123027|||A Blok-2. Kategori-İndirimli Tek Kişilik Bilet,2246.25,35
123027|||H Blok-3. Kategori-İndirimli Tek Kişilik Bilet,1871.25,22
123027|||N Blok-4. Kategori-İndirimli Tek Kişilik Bilet,1496.25,33
123027|||F Blok-5. Kategori-İndirimli Tek Kişilik Bilet,1271.25,14
124800|||A3 Blok-VIP,3300.0,50
124800|||A4 Blok-VIP,3300.0,16
124800|||A2 Blok-1.Kategori,2200.0,81
124800|||B3 Blok-1.Kategori,2200.0,100
124800|||B4 Blok-1.Kategori,2200.0,86
124800|||A1 Blok-2.Kategori,1760.0,72
124800|||B2 Blok-2.Kategori,1760.0,56
124800|||C4 Blok-2.Kategori,1760.0,287
124800|||B1 Blok-3.Kategori,1540.0,63
124800|||C3 Blok-3.Kategori,1540.0,223
124800|||C2 Blok-4.Kategori,1210.0,226
124800|||C1 Blok-5.Kategori,880.0,144
140576|||Meet & Greet,8800.0,50
124693|||C Orta-VIP,2420.0,46
124693|||D Blok-VIP,2420.0,68
124693|||C Sol-1.Kategori,1980.0,34
124693|||D Blok-1.Kategori,1980.0,171
124693|||E Blok-2.Kategori,1760.0,160
124693|||E Blok-3.Kategori,1540.0,99
124693|||L Blok-3.Kategori,1540.0,241
124693|||M Blok-3.Kategori,1540.0,234
124693|||L Blok-4.Kategori,1210.0,92
124693|||N Blok-4.Kategori,1210.0,202
124693|||M Blok-4.Kategori,1210.0,106
124693|||N Blok-5.Kategori,990.0,137
124693|||P Blok-5.Kategori,990.0,185
124693|||P Blok-6.Kategori,770.0,139
124693|||Protokol,2970.0,42
140572|||Meet & Greet,8800.0,50
123633|||A Blok-VIP,2970.0,150
123633|||B Blok-1.Kategori,2200.0,128
123633|||C Blok-1.Kategori,2200.0,63
123633|||C Blok-2.Kategori,1760.0,31
123633|||D Blok-4.Kategori,1320.0,78
123633|||D Blok-5.Kategori,990.0,32
123633|||K Blok-3.Kategori,1540.0,70
123633|||H Blok-3.Kategori,1540.0,59
123633|||F Blok-2.Kategori,1760.0,264
140579|||Meet & Greet,8800.0,50
136997|||1.Avantajlı Dönem - Genel Giriş Bileti,875.0,0
136997|||2.Avantajlı Dönem - Genel Giriş Bileti,975.0,59
139112|||Genel İzleyici,500.0,9976
139112|||Sahne Önü B,750.0,2968
139112|||Sahne Önü A,1000.0,986
139112|||VIP,1550.0,235
137594|||Genel Giriş Ayakta,1500.0,185
139807|||Genel İzleyici,500.0,9974
139807|||Sahne Önü B,750.0,2986
139807|||Sahne Önü A,1000.0,988
139807|||VIP,1550.0,238
134464|||Protokol - 1. Kategori,17500.0,2
134464|||Protokol 2. Kategori,14000.0,1
134464|||C Blok Orta-VIP,5500.0,0
134464|||C Blok Sağ-VIP,5500.0,0
134464|||B Blok-1.Kategori,3500.0,0
134464|||D Blok-1.Kategori,3500.0,0
134464|||A Blok-2.Kategori,3000.0,0
134464|||E Blok-2.Kategori,3000.0,0
134464|||H Blok-3.Kategori,2500.0,32
134464|||K Blok-3.Kategori,2500.0,13
134464|||A Blok-3.Kategori,2500.0,0
134464|||E Blok-3.Kategori,2500.0,0
134464|||G Blok-4.Kategori,2100.0,73
134464|||F Blok-5.Kategori,1700.0,0
134464|||F Blok-6.Kategori,1200.0,0
134464|||P Blok-6.Kategori,1200.0,0
134464|||P Blok-5.Kategori,1700.0,7
134464|||M Blok-3.Kategori,2500.0,26
134464|||L Blok-3.Kategori,2500.0,1
134464|||N Blok-4.Kategori,2100.0,10
134880|||Meet & Greet,5000.0,10
135104|||A3 Blok-VIP,2750.0,33
135104|||A4 Blok-VIP,2750.0,7
135104|||A2 Blok-1.Kategori,1870.0,50
135104|||B3 Blok-1.Kategori,1870.0,57
135104|||B4 Blok-1.Kategori,1870.0,48
135104|||A1 Blok-2.Kategori,1540.0,48
135104|||B2 Blok-2.Kategori,1540.0,34
135104|||C4 Blok-2.Kategori,1540.0,199
135104|||B1 Blok-3.Kategori,1210.0,37
135104|||C3 Blok-3.Kategori,1210.0,155
135104|||C2 Blok-4.Kategori,990.0,157
135104|||C1 Blok-5.Kategori,770.0,103
135132|||Protokol,2970.0,22
135132|||C Blok Orta-VIP,2420.0,39
135132|||D Blok-VIP,2420.0,33
135132|||C Blok Sol-1.Kategori,1980.0,26
135132|||D Blok-1.Kategori,1980.0,97
135132|||E Blok-2.Kategori,1760.0,103
135132|||E Blok-3.Kategori,1540.0,51
135132|||L Blok-3.Kategori,1540.0,122
135132|||M Blok-3.Kategori,1540.0,116
135132|||L Blok-4.Kategori,1210.0,57
135132|||N Blok-4.Kategori,1210.0,115
135132|||M Blok-4.Kategori,1210.0,63
135132|||N Blok-5.Kategori,990.0,78
135132|||P Blok-5.Kategori,990.0,93
135132|||P Blok-6.Kategori,770.0,95
135176|||Sahne Önü Ayakta-Çift Kişilik,2200.0,500
135176|||Genel Giriş Ayakta-Çift Kişilik  ,1320.0,500
135176|||Sahne Önü Ayakta-Tek Kişilik,1320.0,500
135176|||Genel Giriş Ayakta-Tek Kişilik,770.0,500
140336|||Ayakta - Bir Alana Bir Bedava,2736.0,988
132519|||Genel Giriş Bileti,1000.0,185
138787|||Protokol,4400.0,28
138787|||C Blok Orta-1. Kategori,3850.0,42
138787|||C Blok Sağ-1. Kategori,3850.0,44
138787|||D Blok-2. Kategori,2750.0,56
138787|||B Blok-2. Kategori,2750.0,174
138787|||E Blok-3. Kategori,2200.0,70
138787|||A Blok-3. Kategori,2200.0,130
138787|||L Blok-4. Kategori,1925.0,66
138787|||K Blok-4. Kategori,1925.0,66
138787|||N Blok-5. Kategori,1650.0,34
138787|||L Blok-5. Kategori,1650.0,65
138787|||K Blok-5. Kategori,1650.0,63
138787|||H Blok-5. Kategori,1650.0,103
138787|||G Blok-5. Kategori,1650.0,98
138787|||P Blok-6. Kategori,1375.0,96
138787|||N Blok-6. Kategori,1375.0,84
138787|||H Blok-6. Kategori,1375.0,155
138787|||G Blok-6. Kategori,1375.0,143
138787|||P Blok-7. Kategori,1100.0,66
138787|||P Blok-8. Kategori,825.0,56
132783|||Protokol,8800.0,25
132783|||1. Kategori-C Blok Orta,5500.0,48
132783|||1. Kategori-D Blok,5500.0,12
132783|||1. Kategori-B Blok,5500.0,31
132783|||1. Kategori-C Blok Sol,5500.0,11
132783|||2. Kategori-C Blok Sol,4675.0,14
132783|||2. Kategori-D Blok,4675.0,27
132783|||2. Kategori-B Blok,4675.0,82
132783|||3. Kategori-E Blok,3575.0,35
132783|||3. Kategori-A Blok,3575.0,105
132783|||3. Kategori-L Blok,3575.0,81
132783|||3. Kategori-K Blok,3575.0,56
132783|||4. Kategori-A Blok,2475.0,69
132783|||4. Kategori-M Blok,2475.0,75
132783|||4. Kategori-L Blok,2475.0,104
132783|||4. Kategori-K Blok,2475.0,37
132783|||4. Kategori-E Blok,2475.0,70
132783|||4. Kategori-N Blok,2475.0,26
132783|||4. Kategori-H Blok,2475.0,78
132783|||4. Kategori-G Blok,2475.0,26
132783|||5. Kategori-M Blok,1925.0,44
132783|||5. Kategori-N Blok,1925.0,47
132783|||5. Kategori-H Blok,1925.0,103
132783|||5. Kategori-G Blok,1925.0,11
132783|||6. Kategori-N Blok,1650.0,104
132783|||6. Kategori-P Blok,1650.0,80
132783|||6. Kategori-G Blok,1650.0,20
132783|||7. Kategori-P Blok,1375.0,41
132783|||7. Kategori-F Blok,1375.0,20
132783|||8. Kategori-F Blok,1100.0,16
134746|||1. Dönem - Genel Giriş,1500.0,95
138827|||1. Dönem - Genel Giriş,750.0,8
139157|||1. Dönem - Genel Giriş,750.0,24
139157|||1. Dönem - Genel Giriş - Çift Kişilik Bilet,1300.0,16
134745|||1. Dönem - Genel Giriş,1500.0,67
139155|||1. Dönem - Genel Giriş,750.0,21
139155|||1. Dönem - Genel Giriş - Çift Kişilik Bilet,1300.0,12
139723|||1. Dönem - Genel Giriş,750.0,25
139723|||1. Dönem - Genel Giriş - Çift Kişilik Bilet,1300.0,21
138235|||VIP - 2 Kişilik Bistro - İkramlı,4500.0,8
138235|||VIP - 3 Kişilik Bistro - İkramlı,7500.0,15
138235|||VIP - 4 Kişilik Bistro - İkramlı,9000.0,16
138235|||Genel Giriş Bileti,199.0,195
123334|||Super Early Bird,750.0,112
132964|||Early Bird,900.0,24
132964|||Early Bird - Backstage,2700.0,8
139852|||Protokol,4400.0,43
139852|||C Blok Orta-1. Kategori ,3300.0,73
139852|||C Blok Sağ-1. Kategori,3300.0,49
139852|||B Blok-2. Kategori ,2750.0,181
139852|||D Blok-2. Kategori,2750.0,63
139852|||A Blok-3. Kategori,2200.0,136
139852|||E Blok-3. Kategori,2200.0,70
139852|||L Blok-4. Kategori,1925.0,65
139852|||K Blok-4. Kategori,1925.0,70
139852|||L Blok-5. Kategori,1650.0,65
139852|||N Blok-5. Kategori,1650.0,30
139852|||K Blok-5. Kategori,1650.0,65
139852|||H Blok-5. Kategori,1650.0,116
139852|||G Blok-5. Kategori,1650.0,100
139852|||P Blok-6. Kategori,1100.0,96
139852|||N Blok-6. Kategori,1100.0,84
139852|||H Blok-6. Kategori,1100.0,152
139852|||G Blok-6. Kategori,1100.0,145
139852|||P Blok-7. Kategori,935.0,74
139852|||P Blok-8. Kategori,770.0,68
138826|||1. Dönem - Genel Giriş,750.0,25
138826|||Genel Giriş - Çift Kişilik Bilet,1300.0,8
133372|||1. Avantajlı Dönem - Genel Giriş Bileti,300.0,250
139103|||Genel Giriş Bileti,330.0,200
139103|||Genel Giriş - Çift Kişilik Bilet,600.0,96
139101|||Genel Giriş Bileti,300.0,200
139101|||Genel Giriş - Çift Kişilik Bilet,580.0,92
126599|||1. Avantajlı Dönem - Genel Giriş Bileti,1270.0,198
126601|||1. Avantajlı Dönem - Genel Giriş Bileti,1270.0,297
130795|||1. Avantajlı Dönem - Genel Giriş Bileti,500.0,906
130795|||1. Avantajlı Dönem - Sahne Önü Ayakta,800.0,0
130795|||1. Avantajlı Dönem - Genel Giriş - Çift Kişilik Bilet,800.0,408
116102|||Teras  ,6000.0,122
116102|||Sahne Önü   ,3340.0,859
116102|||Genel Giriş  ,1670.0,5918
116102|||Bayram İndirimi,1253.0,90
138165|||Ayakta - Bir Alana Bir Bedava,2736.0,180
138165|||Bistro A ,1710.0,100
138165|||Sahne Önü  ,2052.0,98
138165|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,21000.0,3
138165|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,22500.0,3
138165|||Loca - İkramlı - 3 Kişilik,17000.0,3
138165|||Loca - İkramlı - 4 Kişilik,18500.0,3
138163|||Ayakta - Bir Alana Bir Bedava,2736.0,190
138163|||Bistro - Bir Alana Bir Bedava,6270.0,100
138163|||Sahne Önü  ,2280.0,100
138163|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,21000.0,3
138163|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,22500.0,3
138163|||Loca - İkramlı - 4 Kişilik,25500.0,3
138167|||Sahne Önü VIP - Kırmızı Masa,14000.0,8
138167|||2.Kategori - Turuncu-Sarı Masa,12000.0,4
138167|||3.Kategori - Mavi Masa,10000.0,4
138167|||4.Kategori - Yeşil Masa,8000.0,4
138167|||5.Kategori - Mor Masa,6000.0,4
138167|||6.Kategori - Kahverengi Masa,4000.0,4
134877|||Genel Giriş Bileti,249.0,190
134877|||Genel Giriş - Çift Kişilik Bilet,399.0,166
128652|||1.Kategori-C Blok Orta,4500.0,4
128652|||1.Kategori-C Blok Sağ,4500.0,46
128652|||2.Kategori-D Blok,3420.0,96
128652|||2.Kategori-L Blok,3420.0,22
128652|||3.Kategori-A Blok,2850.0,80
128652|||3.Kategori-L Blok,2850.0,108
128652|||3.Kategori-H Blok,2850.0,53
128652|||4.Kategori-A Blok,2166.0,43
128652|||4.Kategori-N Blok,2166.0,55
128652|||4.Kategori-L Blok,2166.0,101
128652|||4.Kategori-H Blok,2166.0,110
128652|||7.Kategori-F Blok,1254.0,76
128652|||8.Kategori-F Blok,1026.0,3
128652|||Protokol,6000.0,14
128652|||Protokol VIP,7500.0,3
128652|||1.Kategori-D Blok,4500.0,26
128652|||5.Kategori-N Blok-Bir Alana Bir Bedava,6270.0,14
128652|||5.Kategori-H Blok-Bir Alana Bir Bedava,6270.0,111
128652|||5.Kategori-F Blok-Bir Alana Bir Bedava,6270.0,88
128652|||6.Kategori-N Blok-Bir Alana Bir Bedava,5700.0,125
128652|||6.Kategori-F Blok-Bir Alana Bir Bedava,5700.0,101
138882|||Genel Giriş Bileti,339.0,99
138882|||Sahne Önü Ayakta ,560.0,96
139206|||Genel Giriş Bileti,550.0,99
136687|||Orkestra Orta Blok-1.Kategori,2500.0,78
136687|||Orkestra Çift Blok-1. Kategori,2500.0,66
136687|||Orkestra Tek Blok-1. Kategori,2500.0,62
136687|||Orkestra Orta Blok-2.Kategori,2000.0,103
136687|||Orkestra Tek Blok-2. Kategori,2000.0,98
136687|||Orkestra Çift Blok-2. Kategori,2000.0,126
136687|||1.Balkon Çift Blok-1.Kategori,2500.0,50
136687|||1.Balkon Orta Blok-1.Kategori,2500.0,27
136687|||1.Balkon Tek Blok-1.Kategori,2500.0,48
136687|||1.Balkon Çift Blok-2.Kategori,2000.0,76
136687|||1.Balkon Orta Blok-2.Kategori,2000.0,59
136687|||1.Balkon Tek Blok-2.Kategori,2000.0,71
136687|||1.Balkon Tek Blok-3.Kategori,1670.0,31
136687|||1.Balkon Orta Blok-3.Kategori,1670.0,18
136687|||1.Balkon Çift Blok-3.Katgori,1670.0,45
136687|||2.Balkon Çift Blok-2.Kategori,2000.0,63
136687|||2.Balkon Orta Blok-2.Kategori,2000.0,45
136687|||2.Balkon Tek Blok-2.Kategori,2000.0,63
136687|||2.Balkon Tek Blok-3.Kategori,1670.0,59
136687|||2.Balkon Çift Blok-3.Kategori,1670.0,59
136687|||2.Balkon Orta Blok-3.Kategori,1670.0,36
134698|||Sahne Önü Ayakta,1870.0,50
134698|||Saha İçi Ayakta,990.0,343
113147|||Ayakta - Bir Alana Bir Bedava,3420.0,188
113147|||Sahne Önü,2280.0,90
113147|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
113147|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,3
113147|||Loca - İkramlı - 4 Kişilik,25500.0,1
113147|||Loca - İkramlı - 6 Kişilik,35500.0,1
113147|||Bistro A - Bir Alana Bir Bedava,5700.0,92
137604|||1. Kategori,1250.0,66
137604|||2. Kategori,950.0,83
141738|||Genel Giriş Bileti,444.0,300
141580|||Genel Giriş Bileti,499.5,300
139758|||Tek Kişilik Bilet ,490.0,77
114796|||E Blok-2. Kategori,2195.0,35
114796|||D Blok-1. Kategori,2995.0,0
114796|||C Blok Sol-Protokol,4195.0,0
114796|||C Blok Orta-Protokol,4195.0,0
114796|||L Blok-1. Kategori,2995.0,1
114796|||L Blok-3. Kategori,1895.0,17
114796|||M Blok-2. Kategori,2195.0,0
114796|||M Blok-3. Kategori,1895.0,55
114796|||N Blok-3. Kategori,1895.0,0
114796|||N Blok-4. Kategori,1695.0,32
114796|||P Blok-4. Kategori,1695.0,0
114796|||P Blok-5. Kategori,1495.0,15
114796|||P Blok-6. Kategori,1195.0,0
114796|||Protokol,4195.0,0
114796|||Meet And Greet,7690.0,10
114796|||L Blok-2. Kategori-İndirimli Tek Kişilik Bilet,1646.25,48
114796|||M Blok-3. Kategori-İndirimli Tek Kişilik Bilet,1421.25,59
114796|||N Blok-4. Kategori-İndirimli Tek Kişilik Bilet,1271.25,96
114796|||P Blok-5. Kategori-İndirimli Tek Kişilik Biletv,1121.25,25
118925|||Genel Giriş Bileti,350.0,43
140988|||Genel Giriş Bileti,400.0,175
137527|||1. Avantajlı Dönem,715.0,279
137527|||Balkon   ,880.0,26
132552|||Genel Giriş  ,1112.0,10092
127242|||1.Avantajlı Dönem - Genel Giriş Bileti,599.0,77
127242|||1.Avantajlı Dönem - Çift Kişilik Bilet,1000.0,26
127243|||1. Kategori - Balkon Sağ 1.Bistro (4 Kişilik),5800.0,4
127243|||1. Kategori - Balkon Sağ 2.Bistro (4 Kişilik),5800.0,4
127243|||2. Kategori - Balkon Sağ 3.Bistro (4 Kişilik),4800.0,0
127243|||2. Kategori - Balkon Sağ 4.Bistro (4 Kişilik),4800.0,4
127243|||2. Kategori - Balkon Sağ 5.Bistro (4 Kişilik),4800.0,4
127243|||2. Kategori - Balkon Sağ 6.Bistro (4 Kişilik),4800.0,4
127243|||3. Kategori - Balkon Sağ 7.Bistro (4 Kişilik),3600.0,4
127243|||3. Kategori - Balkon Sağ 8.Bistro (4 Kişilik),3600.0,4
127243|||3. Kategori - Balkon Sağ 9.Bistro (4 Kişilik),3600.0,4
127243|||3. Kategori - Balkon Sağ 10.Bistro (4 Kişilik),3600.0,4
127243|||3. Kategori - Balkon Sağ 11.Bistro (4 Kişilik),3600.0,4
127243|||3. Kategori - Balkon Sağ 12.Bistro (4 Kişilik),3600.0,4
127243|||3. Kategori - Balkon Sağ 13.Bistro (4 Kişilik),3600.0,4
127243|||3. Kategori - Balkon Sağ 14.Bistro (4 Kişilik),3600.0,4
127244|||1.Kategori-Tribün Koltuk,1199.0,2
127244|||2.Kategori-Tribün Koltuk,899.0,3
134281|||1. Kategori (Yemekli+Yerli İçecek),6100.0,30
134281|||2. Kategori (Yemekli+Yerli İçecek),5100.0,30
134281|||3. Kategori (Yemekli+Yerli İçecek),4100.0,30
134281|||4. Kategori (Genel Giriş),2100.0,30
137455|||Ayakta - Bir Alana Bir Bedava,1368.0,194
137455|||Bistro A - Bir Alana Bir Bedava,1938.0,98
137455|||Sahne Önü - Bir Alana Bir Bedava,2508.0,84
137455|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,14000.0,3
137455|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,15500.0,3
137455|||Loca - İkramlı - 3 Kişilik,14000.0,3
137455|||Loca - İkramlı - 4 Kişilik,15500.0,3
137459|||Tribün Koltuk - Bir Alana Bir Bedava,1368.0,98
137459|||Tribün Stand - Bir Alana Bir Bedava,1710.0,100
137459|||Bistro A - Bir Alana Bir Bedava,1938.0,100
137459|||Sahne Önü - Bir Alana Bir Bedava,2280.0,98
137459|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,14000.0,3
137459|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,15500.0,3
137459|||Loca - İkramlı - 3 Kişilik,14000.0,3
137459|||Loca - İkramlı - 4 Kişilik,15500.0,3
125399|||2.Kategori-D Blok,3990.0,160
125399|||1.Kategori-C Blok Orta,5000.0,34
125399|||1.Kategori-C Blok Sağ,5000.0,51
125399|||3.Kategori-A Blok,3135.0,55
125399|||4.Kategori-A Blok,2280.0,26
125399|||6.Kategori-N Blok,1824.0,134
125399|||5.Kategori-N Blok,2052.0,28
125399|||4.Kategori-N Blok,2280.0,57
125399|||2.Kategori-L Blok,3990.0,30
125399|||3.Kategori-L Blok,3135.0,114
125399|||4.Kategori-L Blok,2280.0,102
125399|||3.Kategori-H Blok,3135.0,55
125399|||4.Kategori-H Blok,2280.0,37
125399|||5.Kategori-H Blok,2052.0,157
125399|||5.Kategori-F Blok,2052.0,82
125399|||6.Kategori-F Blok,1824.0,103
125399|||7.Kategori-F Blok,1596.0,29
125399|||8.Kategori-F Blok,1368.0,7
125399|||Protokol VIP,9000.0,4
125399|||Protokol,7000.0,23
128078|||2.Kategori-D Blok,3990.0,173
128078|||1.Kategori-C Blok Orta,5000.0,36
128078|||1.Kategori-C Blok Sağ,5000.0,51
128078|||3.Kategori-A Blok,3135.0,61
128078|||4.Kategori-A Blok,2280.0,41
128078|||6.Kategori-N Blok,1824.0,130
128078|||5.Kategori-N Blok,2052.0,28
128078|||4.Kategori-N Blok,2280.0,57
128078|||2.Kategori-L Blok,3990.0,30
128078|||3.Kategori-L Blok,3135.0,116
128078|||4.Kategori-L Blok,2280.0,98
128078|||3.Kategori-H Blok,3135.0,57
128078|||4.Kategori-H Blok,2280.0,42
128078|||5.Kategori-H Blok,2052.0,160
128078|||5.Kategori-F Blok,2052.0,88
128078|||6.Kategori-F Blok,1824.0,101
128078|||7.Kategori-F Blok,1596.0,26
128078|||8.Kategori-F Blok,1368.0,34
128078|||Protokol VIP,9000.0,8
128078|||Protokol,7000.0,25
128103|||2.Kategori-D Blok,3990.0,173
128103|||1.Kategori-C Blok Orta,5000.0,42
128103|||1.Kategori-C Blok Sağ,5000.0,51
128103|||3.Kategori-A Blok,3135.0,61
128103|||4.Kategori-A Blok,2280.0,51
128103|||6.Kategori-N Blok,1824.0,138
128103|||5.Kategori-N Blok,2052.0,28
128103|||4.Kategori-N Blok,2280.0,57
128103|||2.Kategori-L Blok,3990.0,30
128103|||3.Kategori-L Blok,3135.0,114
128103|||4.Kategori-L Blok,2280.0,104
128103|||3.Kategori-H Blok,3135.0,55
128103|||4.Kategori-H Blok,2280.0,45
128103|||5.Kategori-H Blok,2052.0,164
128103|||5.Kategori-F Blok,2052.0,88
128103|||6.Kategori-F Blok,1824.0,105
128103|||7.Kategori-F Blok,1596.0,35
128103|||8.Kategori-F Blok,1368.0,44
128103|||Protokol VIP,9000.0,10
128103|||Protokol,7000.0,25
123679|||Tribün 209 Blok-2. Kategori,2000.0,54
123679|||Tribün 210 Blok-2. Kategori,2000.0,79
123679|||Tribün 211 Blok-2. Kategori,2000.0,94
123679|||Tribün 212 Blok-3. Kategori,1750.0,71
123679|||Tribün 213 Blok-3. Kategori,1750.0,97
123679|||Tribün 214 Blok-3. Kategori,1750.0,123
123679|||Tribün 208 Blok-2. Kategori,2000.0,26
123679|||Tribün 209 Blok-1. Kategori,2500.0,22
123690|||Sahne Önü Oturmalı 001 Blok-Protokol,4000.0,43
